"Participant","Stimulus","Trial_Order_Phase1","Trial_Duration_Phase1","Rating_RT_Phase1","Cue_Color","Condition","Beauty","Attractiveness","Trustworthiness","Trial_Order_Phase2","Trial_Duration_Phase2","Rating_RT_Phase2","Realness","Gender","SexualOrientation","Category","Relevance"
"S088","NF-1097",53,2,5179,"red","AI-Generated",3,0,3,1,1,1885,-1,"Female","Heterosexual","Female","Irrelevant"
"S088","NM-1055",54,2,5117,"red","AI-Generated",0,0,2,1,1,1302,0,"Female","Heterosexual","Male","Relevant"
"S088","NM-1064",55,2,7955,"red","AI-Generated",1,0,2,1,1,1352,1,"Female","Heterosexual","Male","Relevant"
"S088","NM-1102",56,2,7308,"red","AI-Generated",2,0,3,1,1,1253,-3,"Female","Heterosexual","Male","Relevant"
"S088","NF-1034",57,2,4195,"blue","Photograph",1,0,2,1,1,1970,2,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1036",58,2,9415,"blue","Photograph",1,0,3,1,1,1498,-2,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1072",59,2,4215,"red","AI-Generated",2,0,3,1,1,2327,-2,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1004",60,2,10033,"red","AI-Generated",1,0,3,1,1,1485,2,"Female","Heterosexual","Female","Irrelevant"
"S088","NM-1052",61,2,4873,"blue","Photograph",0,0,3,1,1,1848,2,"Female","Heterosexual","Male","Relevant"
"S088","NF-1053",62,2,5038,"red","AI-Generated",1,0,2,1,1,1759,0,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1043",63,2,4592,"red","AI-Generated",1,0,2,1,1,761,-2,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1087",64,2,4035,"red","AI-Generated",0,0,1,1,1,1872,-3,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1045",65,2,4266,"blue","Photograph",2,0,3,1,1,1716,-2,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1016",66,2,4322,"red","AI-Generated",2,0,3,1,1,1961,1,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1067",67,2,4371,"blue","Photograph",2,0,3,1,1,1633,2,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1100",68,2,4837,"blue","Photograph",2,0,4,1,1,810,3,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1077",69,2,4663,"blue","Photograph",1,0,3,1,1,2215,-2,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1026",70,2,3682,"blue","Photograph",0,0,1,1,1,1756,-1,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1050",71,2,5231,"red","AI-Generated",1,0,3,1,1,1366,-2,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1061",72,2,5060,"blue","Photograph",1,0,2,1,1,983,-2,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1109",73,2,3913,"blue","Photograph",0,0,1,1,1,1212,-3,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1018",74,2,4199,"red","AI-Generated",2,0,4,1,1,1378,3,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1084",75,2,9283,"red","AI-Generated",1,0,2,1,1,2006,1,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1086",76,2,7298,"blue","Photograph",2,0,4,1,1,3608,0,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1042",77,2,4216,"blue","Photograph",2,0,4,1,1,46778,0,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1006",78,2,4461,"blue","Photograph",1,0,4,1,1,1694,2,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1049",79,2,4656,"red","AI-Generated",2,0,4,1,1,1618,-1,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1009",80,2,4910,"red","AI-Generated",2,0,4,1,1,1397,-1,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1110",81,2,4781,"red","AI-Generated",2,0,3,1,1,1247,1,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1066",82,2,5201,"blue","Photograph",2,0,4,1,1,1524,1,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1094",83,2,4218,"blue","Photograph",3,0,4,1,1,1429,-3,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1037",84,2,6184,"red","AI-Generated",3,0,4,1,1,1763,3,"Female","Heterosexual","Female","Irrelevant"
"S088","NM-1007",85,2,8035,"blue","Photograph",0,0,3,1,1,1676,-2,"Female","Heterosexual","Male","Relevant"
"S088","NM-1090",86,2,4550,"red","AI-Generated",0,0,2,1,1,1847,3,"Female","Heterosexual","Male","Relevant"
"S088","NF-1101",87,2,5925,"red","AI-Generated",2,0,3,1,1,1151,-2,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1080",88,2,4451,"blue","Photograph",3,0,3,1,1,2472,1,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1081",89,2,5748,"red","AI-Generated",1,0,2,1,1,2052,-2,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1068",90,2,5437,"blue","Photograph",1,0,3,1,1,1131,-3,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1030",91,2,4272,"red","AI-Generated",2,0,4,1,1,421,-2,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1041",92,2,3966,"blue","Photograph",1,0,3,1,1,1306,-2,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1014",93,2,6135,"blue","Photograph",0,0,3,1,1,1158,-2,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1082",94,2,5519,"red","AI-Generated",1,0,3,1,1,2150,-2,"Female","Heterosexual","Female","Irrelevant"
"S088","NM-1070",95,2,4928,"blue","Photograph",2,0,3,1,1,2934,-1,"Female","Heterosexual","Male","Relevant"
"S088","NF-1095",96,2,4724,"blue","Photograph",1,0,3,1,1,1516,-3,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1060",97,2,4036,"red","AI-Generated",2,0,4,1,1,2898,1,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1069",98,2,4482,"red","AI-Generated",1,0,3,1,1,1687,3,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1063",99,2,6633,"blue","Photograph",2,0,3,1,1,1510,-3,"Female","Heterosexual","Female","Irrelevant"
"S088","NM-1104",100,2,4653,"red","AI-Generated",1,0,2,1,1,1694,-1,"Female","Heterosexual","Male","Relevant"
"S088","NF-1008",101,2,5654,"blue","Photograph",3,0,4,1,1,1712,1,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1017",102,2,3971,"red","AI-Generated",1,0,3,1,1,3294,-1,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1001",103,2,4736,"blue","Photograph",0,0,2,1,1,1786,-1,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1106",104,2,5009,"red","AI-Generated",0,0,2,1,1,924,-2,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1062",105,2,4951,"red","AI-Generated",2,0,4,1,1,2109,0,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1047",106,2,4800,"blue","Photograph",0,0,2,1,1,1893,-2,"Female","Heterosexual","Female","Irrelevant"
"S088","NM-1092",107,2,5901,"red","AI-Generated",1,0,3,1,1,3741,0,"Female","Heterosexual","Male","Relevant"
"S088","NF-1023",108,2,8037,"red","AI-Generated",2,0,3,1,1,1320,-1,"Female","Heterosexual","Female","Irrelevant"
"S088","NF-1098",109,2,4788,"blue","Photograph",2,0,3,1,1,1260,-3,"Female","Heterosexual","Female","Irrelevant"
"S153","NF-1047",1,2,9867,"red","AI-Generated",4,1,2,1,1,748,-3,"Female","Bisexual","Female","Relevant"
"S153","NF-1068",2,2,4690,"red","AI-Generated",6,5,3,1,1,1039,3,"Female","Bisexual","Female","Relevant"
"S153","NF-1083",3,2,8114,"blue","Photograph",4,2,5,1,1,1359,-2,"Female","Bisexual","Female","Relevant"
"S153","NF-1018",4,2,6173,"blue","Photograph",5,3,5,1,1,1139,1,"Female","Bisexual","Female","Relevant"
"S153","NF-1077",5,2,4982,"blue","Photograph",4,1,2,1,1,1494,-3,"Female","Bisexual","Female","Relevant"
"S153","NF-1056",6,2,4525,"red","AI-Generated",4,1,4,1,1,741,-2,"Female","Bisexual","Female","Relevant"
"S153","NF-1073",7,2,5188,"blue","Photograph",5,3,4,1,1,1674,-2,"Female","Bisexual","Female","Relevant"
"S153","NF-1059",8,2,12042,"blue","Photograph",4,0,4,1,1,1111,1,"Female","Bisexual","Female","Relevant"
"S153","NF-1088",9,2,3759,"red","AI-Generated",6,4,1,1,1,902,3,"Female","Bisexual","Female","Relevant"
"S153","NF-1099",10,2,4980,"red","AI-Generated",6,5,3,1,1,1204,1,"Female","Bisexual","Female","Relevant"
"S153","NM-1070",11,2,4725,"blue","Photograph",2,2,0,1,1,2436,-2,"Female","Bisexual","Male","Relevant"
"S153","NF-1081",12,2,5084,"blue","Photograph",4,2,4,1,1,1056,2,"Female","Bisexual","Female","Relevant"
"S153","NF-1101",13,2,4838,"red","AI-Generated",6,5,5,1,1,1391,3,"Female","Bisexual","Female","Relevant"
"S153","NF-1039",14,2,4797,"blue","Photograph",4,1,6,1,1,1602,-2,"Female","Bisexual","Female","Relevant"
"S153","NF-1049",15,2,3213,"blue","Photograph",6,6,4,1,1,1268,-2,"Female","Bisexual","Female","Relevant"
"S153","NF-1057",16,2,5081,"blue","Photograph",4,0,5,1,1,1595,-3,"Female","Bisexual","Female","Relevant"
"S153","NF-1028",17,2,4929,"blue","Photograph",6,4,2,1,1,2643,-1,"Female","Bisexual","Female","Relevant"
"S153","NF-1014",18,2,5207,"red","AI-Generated",2,0,4,1,1,2720,-2,"Female","Bisexual","Female","Relevant"
"S153","NF-1005",19,2,9246,"blue","Photograph",5,2,4,1,1,1319,3,"Female","Bisexual","Female","Relevant"
"S153","NF-1026",20,2,8688,"red","AI-Generated",4,0,1,1,1,1029,-3,"Female","Bisexual","Female","Relevant"
"S153","NF-1002",21,2,3441,"blue","Photograph",2,0,4,1,1,896,-2,"Female","Bisexual","Female","Relevant"
"S153","NF-1079",22,2,6850,"blue","Photograph",4,0,0,1,1,1158,2,"Female","Bisexual","Female","Relevant"
"S153","NM-1035",23,2,6418,"blue","Photograph",4,4,1,1,1,3064,2,"Female","Bisexual","Male","Relevant"
"S153","NF-1037",24,2,4417,"red","AI-Generated",5,2,4,1,1,1106,-2,"Female","Bisexual","Female","Relevant"
"S153","NF-1043",25,2,9119,"red","AI-Generated",5,2,2,1,1,1041,1,"Female","Bisexual","Female","Relevant"
"S153","NF-1097",26,2,3524,"red","AI-Generated",6,4,5,1,1,2399,3,"Female","Bisexual","Female","Relevant"
"S153","NF-1053",27,2,5085,"blue","Photograph",4,0,5,1,1,1926,-2,"Female","Bisexual","Female","Relevant"
"S153","NM-1064",28,2,4675,"blue","Photograph",6,5,2,1,1,979,3,"Female","Bisexual","Male","Relevant"
"S153","NF-1071",29,2,2880,"red","AI-Generated",0,0,0,1,1,2469,-3,"Female","Bisexual","Female","Relevant"
"S153","NF-1063",30,2,4148,"red","AI-Generated",4,2,0,1,1,978,-3,"Female","Bisexual","Female","Relevant"
"S153","NM-1090",31,2,4451,"red","AI-Generated",2,0,0,1,1,1613,2,"Female","Bisexual","Male","Relevant"
"S153","NF-1075",32,2,5794,"blue","Photograph",2,0,1,1,1,841,-3,"Female","Bisexual","Female","Relevant"
"S153","NM-1011",33,2,8850,"blue","Photograph",2,0,1,1,1,1036,2,"Female","Bisexual","Male","Relevant"
"S153","NF-1065",34,2,5275,"blue","Photograph",4,0,5,1,1,1083,2,"Female","Bisexual","Female","Relevant"
"S153","NF-1030",35,2,6686,"red","AI-Generated",0,0,0,1,1,1287,1,"Female","Bisexual","Female","Relevant"
"S153","NF-1072",36,2,6676,"blue","Photograph",5,0,5,1,1,1002,-3,"Female","Bisexual","Female","Relevant"
"S153","NF-1108",37,2,4851,"blue","Photograph",6,4,5,1,1,756,3,"Female","Bisexual","Female","Relevant"
"S153","NF-1021",38,2,7772,"blue","Photograph",5,2,1,1,1,1301,-2,"Female","Bisexual","Female","Relevant"
"S153","NF-1066",39,2,4279,"red","AI-Generated",4,0,0,1,1,1126,-3,"Female","Bisexual","Female","Relevant"
"S153","NF-1023",40,2,2392,"red","AI-Generated",4,4,4,1,1,1080,2,"Female","Bisexual","Female","Relevant"
"S153","NF-1109",41,2,4740,"blue","Photograph",2,0,1,1,1,1223,2,"Female","Bisexual","Female","Relevant"
"S153","NM-1092",42,2,5777,"blue","Photograph",2,0,2,1,1,3891,-2,"Female","Bisexual","Male","Relevant"
"S153","NF-1100",43,2,4533,"blue","Photograph",4,0,5,1,1,2138,2,"Female","Bisexual","Female","Relevant"
"S153","NM-1027",44,2,5402,"red","AI-Generated",2,0,2,1,1,1352,-2,"Female","Bisexual","Male","Relevant"
"S153","NF-1008",45,2,3475,"red","AI-Generated",4,0,2,1,1,922,-1,"Female","Bisexual","Female","Relevant"
"S153","NF-1042",46,2,3455,"red","AI-Generated",1,0,4,1,1,1381,1,"Female","Bisexual","Female","Relevant"
"S153","NF-1050",47,2,6751,"red","AI-Generated",0,0,1,1,1,1147,-3,"Female","Bisexual","Female","Relevant"
"S153","NF-1004",48,2,4386,"red","AI-Generated",4,0,4,1,1,1366,3,"Female","Bisexual","Female","Relevant"
"S153","NF-1107",49,2,10394,"blue","Photograph",4,0,5,1,1,1311,-2,"Female","Bisexual","Female","Relevant"
"S153","NM-1104",50,2,2136,"red","AI-Generated",0,0,0,1,1,2254,-2,"Female","Bisexual","Male","Relevant"
"S153","NM-1038",51,2,3797,"blue","Photograph",4,1,2,1,1,1987,-3,"Female","Bisexual","Male","Relevant"
"S153","NF-1044",52,2,4395,"blue","Photograph",2,0,0,1,1,1168,-3,"Female","Bisexual","Female","Relevant"
"S153","NF-1094",53,2,3515,"red","AI-Generated",6,2,5,1,1,815,3,"Female","Bisexual","Female","Relevant"
"S153","NF-1020",54,2,7278,"blue","Photograph",4,2,6,1,1,1267,-1,"Female","Bisexual","Female","Relevant"
"S153","NF-1015",55,2,8079,"red","AI-Generated",5,2,3,1,1,1013,-3,"Female","Bisexual","Female","Relevant"
"S153","NF-1025",56,2,3493,"red","AI-Generated",2,0,0,1,1,970,-3,"Female","Bisexual","Female","Relevant"
"S153","NF-1022",57,2,3211,"red","AI-Generated",2,0,4,1,1,2476,2,"Female","Bisexual","Female","Relevant"
"S153","NM-1007",58,2,3548,"blue","Photograph",1,0,2,1,1,1268,2,"Female","Bisexual","Male","Relevant"
"S153","NM-1091",59,2,4405,"red","AI-Generated",5,4,2,1,1,992,2,"Female","Bisexual","Male","Relevant"
"S153","NF-1048",60,2,15721,"blue","Photograph",5,1,4,1,1,3853,1,"Female","Bisexual","Female","Relevant"
"S153","NF-1060",61,2,3858,"red","AI-Generated",5,0,5,1,1,1511,2,"Female","Bisexual","Female","Relevant"
"S153","NF-1016",62,2,4419,"blue","Photograph",5,2,4,1,1,1521,-2,"Female","Bisexual","Female","Relevant"
"S153","NM-1019",63,2,4698,"red","AI-Generated",2,0,4,1,1,2342,1,"Female","Bisexual","Male","Relevant"
"S153","NF-1034",64,2,3168,"red","AI-Generated",2,0,0,1,1,900,-3,"Female","Bisexual","Female","Relevant"
"S153","NF-1103",65,2,4784,"blue","Photograph",4,0,4,1,1,994,-3,"Female","Bisexual","Female","Relevant"
"S153","NF-1040",66,2,3454,"red","AI-Generated",5,2,4,1,1,1080,-3,"Female","Bisexual","Female","Relevant"
"S153","NF-1093",67,2,3403,"red","AI-Generated",1,0,5,1,1,1081,1,"Female","Bisexual","Female","Relevant"
"S153","NF-1085",68,2,3952,"blue","Photograph",4,0,1,1,1,1479,-3,"Female","Bisexual","Female","Relevant"
"S153","NF-1024",69,2,10159,"blue","Photograph",4,0,5,1,1,1086,-3,"Female","Bisexual","Female","Relevant"
"S153","NF-1110",70,2,7699,"red","AI-Generated",5,1,2,1,1,1785,2,"Female","Bisexual","Female","Relevant"
"S153","NF-1067",71,2,5831,"red","AI-Generated",6,0,2,1,1,1080,1,"Female","Bisexual","Female","Relevant"
"S153","NM-1055",72,2,8584,"red","AI-Generated",2,0,4,1,1,1132,-3,"Female","Bisexual","Male","Relevant"
"S153","NF-1062",73,2,7811,"blue","Photograph",5,0,4,1,1,1010,-2,"Female","Bisexual","Female","Relevant"
"S153","NF-1032",74,2,4704,"red","AI-Generated",6,4,5,1,1,898,2,"Female","Bisexual","Female","Relevant"
"S153","NF-1095",75,2,5377,"blue","Photograph",4,0,6,1,1,1464,3,"Female","Bisexual","Female","Relevant"
"S153","NF-1086",76,2,3617,"blue","Photograph",6,2,6,1,1,1380,-2,"Female","Bisexual","Female","Relevant"
"S153","NF-1082",77,2,4878,"blue","Photograph",2,0,5,1,1,883,-3,"Female","Bisexual","Female","Relevant"
"S153","NF-1105",78,2,2942,"red","AI-Generated",4,0,0,1,1,825,3,"Female","Bisexual","Female","Relevant"
"S153","NF-1054",79,2,3307,"red","AI-Generated",4,0,0,1,1,1057,-3,"Female","Bisexual","Female","Relevant"
"S153","NF-1006",80,2,2381,"red","AI-Generated",2,0,0,1,1,1187,2,"Female","Bisexual","Female","Relevant"
"S153","NF-1013",81,2,3291,"blue","Photograph",6,4,2,1,1,1023,-2,"Female","Bisexual","Female","Relevant"
"S153","NF-1046",82,2,4532,"blue","Photograph",5,4,2,1,1,1228,-1,"Female","Bisexual","Female","Relevant"
"S153","NF-1061",83,2,5859,"blue","Photograph",6,2,4,1,1,1551,2,"Female","Bisexual","Female","Relevant"
"S153","NF-1017",84,2,2487,"red","AI-Generated",6,4,1,1,1,912,3,"Female","Bisexual","Female","Relevant"
"S153","NM-1029",85,2,2210,"red","AI-Generated",0,0,0,1,1,1501,-3,"Female","Bisexual","Male","Relevant"
"S153","NF-1089",86,2,4902,"blue","Photograph",2,0,1,1,1,4316,-1,"Female","Bisexual","Female","Relevant"
"S153","NF-1009",87,2,7493,"red","AI-Generated",4,2,4,1,1,3272,1,"Female","Bisexual","Female","Relevant"
"S153","NM-1074",88,2,2875,"red","AI-Generated",0,0,2,1,1,1436,-1,"Female","Bisexual","Male","Relevant"
"S153","NF-1051",89,2,6142,"blue","Photograph",2,0,5,1,1,1101,1,"Female","Bisexual","Female","Relevant"
"S153","NM-1033",90,2,2544,"red","AI-Generated",0,0,4,1,1,953,-2,"Female","Bisexual","Male","Relevant"
"S153","NM-1010",91,2,3039,"blue","Photograph",0,0,3,1,1,1058,2,"Female","Bisexual","Male","Relevant"
"S153","NF-1045",92,2,13819,"blue","Photograph",4,1,4,1,1,1085,-1,"Female","Bisexual","Female","Relevant"
"S153","NF-1087",93,2,2623,"red","AI-Generated",0,0,0,1,1,1515,-2,"Female","Bisexual","Female","Relevant"
"S153","NM-1052",94,2,3942,"red","AI-Generated",0,0,2,1,1,1157,-3,"Female","Bisexual","Male","Relevant"
"S153","NF-1041",95,2,4356,"blue","Photograph",5,0,4,1,1,1061,-2,"Female","Bisexual","Female","Relevant"
"S153","NF-1096",96,2,4869,"blue","Photograph",3,0,5,1,1,1163,-2,"Female","Bisexual","Female","Relevant"
"S153","NF-1036",97,2,4462,"red","AI-Generated",4,2,0,1,1,977,1,"Female","Bisexual","Female","Relevant"
"S153","NF-1098",98,2,5773,"red","AI-Generated",6,1,0,1,1,1423,2,"Female","Bisexual","Female","Relevant"
"S153","NF-1076",99,2,2640,"red","AI-Generated",6,5,2,1,1,892,2,"Female","Bisexual","Female","Relevant"
"S153","NF-1069",100,2,3406,"blue","Photograph",0,0,5,1,1,911,-2,"Female","Bisexual","Female","Relevant"
"S153","NM-1058",101,2,7865,"blue","Photograph",2,4,6,1,1,900,-3,"Female","Bisexual","Male","Relevant"
"S153","NF-1003",102,2,3102,"blue","Photograph",5,4,2,1,1,925,-2,"Female","Bisexual","Female","Relevant"
"S153","NM-1102",103,2,4346,"blue","Photograph",4,1,2,1,1,844,-3,"Female","Bisexual","Male","Relevant"
"S153","NF-1012",104,2,5547,"blue","Photograph",2,0,4,1,1,1915,-3,"Female","Bisexual","Female","Relevant"
"S153","NF-1031",105,2,7785,"red","AI-Generated",4,1,0,1,1,1174,2,"Female","Bisexual","Female","Relevant"
"S153","NF-1001",106,2,4961,"red","AI-Generated",2,0,5,1,1,1027,1,"Female","Bisexual","Female","Relevant"
"S153","NF-1084",107,2,4724,"blue","Photograph",6,4,5,1,1,1228,-3,"Female","Bisexual","Female","Relevant"
"S153","NF-1106",108,2,4610,"red","AI-Generated",6,4,5,1,1,1110,3,"Female","Bisexual","Female","Relevant"
"S153","NF-1080",109,2,2804,"red","AI-Generated",6,5,2,1,1,1521,2,"Female","Bisexual","Female","Relevant"
"S046","NM-1064",1,2,7896,"blue","AI-Generated",2,2,4,1,1,1101,-3,"Male","Heterosexual","Male","Irrelevant"
"S046","NF-1034",2,2,9799,"blue","AI-Generated",3,4,4,1,1,1286,2,"Male","Heterosexual","Female","Relevant"
"S046","NF-1002",3,2,6086,"blue","AI-Generated",1,1,4,1,1,1243,-3,"Male","Heterosexual","Female","Relevant"
"S046","NM-1029",4,2,5565,"blue","AI-Generated",3,3,4,1,1,2353,2,"Male","Heterosexual","Male","Irrelevant"
"S046","NM-1038",5,2,4220,"blue","AI-Generated",3,3,4,1,1,1520,3,"Male","Heterosexual","Male","Irrelevant"
"S046","NF-1096",6,2,4257,"blue","AI-Generated",4,4,4,1,1,1288,2,"Male","Heterosexual","Female","Relevant"
"S046","NF-1088",7,2,4638,"red","Photograph",3,3,4,1,1,1536,2,"Male","Heterosexual","Female","Relevant"
"S046","NF-1089",8,2,4701,"blue","AI-Generated",3,3,4,1,1,1187,-3,"Male","Heterosexual","Female","Relevant"
"S046","NF-1072",9,2,4643,"red","Photograph",5,5,5,1,1,1308,2,"Male","Heterosexual","Female","Relevant"
"S046","NF-1109",10,2,4165,"blue","AI-Generated",3,3,4,1,1,1051,-3,"Male","Heterosexual","Female","Relevant"
"S046","NF-1013",11,2,4713,"red","Photograph",4,3,4,1,1,1370,2,"Male","Heterosexual","Female","Relevant"
"S046","NM-1033",12,2,6322,"blue","AI-Generated",1,2,5,1,1,1149,3,"Male","Heterosexual","Male","Irrelevant"
"S046","NF-1044",13,2,4923,"blue","AI-Generated",3,3,4,1,1,1361,-3,"Male","Heterosexual","Female","Relevant"
"S046","NF-1012",14,2,4219,"blue","AI-Generated",2,2,4,1,1,1864,-2,"Male","Heterosexual","Female","Relevant"
"S046","NF-1073",15,2,4653,"blue","AI-Generated",3,3,4,1,1,1451,0,"Male","Heterosexual","Female","Relevant"
"S046","NM-1092",16,2,3995,"blue","AI-Generated",2,2,5,1,1,1489,-3,"Male","Heterosexual","Male","Irrelevant"
"S046","NF-1068",17,2,3990,"red","Photograph",3,3,5,1,1,2286,-2,"Male","Heterosexual","Female","Relevant"
"S046","NF-1021",18,2,5825,"blue","AI-Generated",3,3,2,1,1,1415,-1,"Male","Heterosexual","Female","Relevant"
"S046","NM-1055",19,2,4695,"red","Photograph",2,2,2,1,1,1539,-3,"Male","Heterosexual","Male","Irrelevant"
"S046","NF-1079",20,2,4206,"red","Photograph",2,2,4,1,1,1021,-2,"Male","Heterosexual","Female","Relevant"
"S046","NF-1094",21,2,6187,"red","Photograph",3,3,5,1,1,842,-2,"Male","Heterosexual","Female","Relevant"
"S046","NF-1043",22,2,4515,"blue","AI-Generated",3,3,4,1,1,1343,-3,"Male","Heterosexual","Female","Relevant"
"S046","NF-1045",23,2,3392,"blue","AI-Generated",3,3,5,1,1,1451,3,"Male","Heterosexual","Female","Relevant"
"S046","NF-1054",24,2,4372,"red","Photograph",3,2,5,1,1,888,-2,"Male","Heterosexual","Female","Relevant"
"S046","NF-1087",25,2,5666,"blue","AI-Generated",1,0,2,1,1,1398,-2,"Male","Heterosexual","Female","Relevant"
"S046","NF-1062",26,2,3345,"red","Photograph",3,3,5,1,1,1298,-2,"Male","Heterosexual","Female","Relevant"
"S046","NF-1100",27,2,4005,"red","Photograph",2,3,5,1,1,1087,2,"Male","Heterosexual","Female","Relevant"
"S046","NF-1024",28,2,3995,"blue","AI-Generated",2,2,4,1,1,1002,-3,"Male","Heterosexual","Female","Relevant"
"S046","NF-1026",29,2,4438,"blue","AI-Generated",2,2,5,1,1,1458,-2,"Male","Heterosexual","Female","Relevant"
"S046","NF-1060",30,2,11936,"blue","AI-Generated",2,2,5,1,1,1202,2,"Male","Heterosexual","Female","Relevant"
"S046","NF-1107",31,2,3835,"red","Photograph",1,1,5,1,1,1417,-3,"Male","Heterosexual","Female","Relevant"
